104.45 28.15 3.00 5.7000
104.50 28.15 3.00 5.6670
104.55 28.15 3.00 5.5530
104.60 28.15 3.00 5.4980
104.65 28.15 3.00 5.3340
104.70 28.15 3.00 5.2790
104.75 28.15 3.00 5.2190
104.80 28.15 3.00 5.4880
104.85 28.15 3.00 5.4340
104.90 28.15 3.00 5.3580
104.95 28.15 3.00 5.1990
105.00 28.15 3.00 5.2970
105.05 28.15 3.00 4.8490
105.10 28.15 3.00 5.3130
104.45 28.20 3.00 5.4970
104.50 28.20 3.00 5.4000
104.55 28.20 3.00 5.3360
104.60 28.20 3.00 5.1540
104.65 28.20 3.00 5.6010
104.70 28.20 3.00 5.5550
104.75 28.20 3.00 5.3280
104.80 28.20 3.00 5.6330
104.85 28.20 3.00 5.3560
104.90 28.20 3.00 5.3710
104.95 28.20 3.00 5.3940
105.00 28.20 3.00 5.6550
105.05 28.20 3.00 5.6650
105.10 28.20 3.00 5.5620
104.50 28.25 3.00 5.2690
104.55 28.25 3.00 5.5000
104.60 28.25 3.00 5.3900
104.65 28.25 3.00 5.4060
104.70 28.25 3.00 5.0800
104.75 28.25 3.00 5.1590
104.80 28.25 3.00 5.4280
104.85 28.25 3.00 5.1920
104.90 28.25 3.00 5.2450
104.95 28.25 3.00 5.3050
105.00 28.25 3.00 5.5910
105.05 28.25 3.00 5.8640
105.10 28.25 3.00 5.6740
104.50 28.30 3.00 5.3130
104.55 28.30 3.00 5.6130
104.60 28.30 3.00 5.5130
104.65 28.30 3.00 5.3150
104.70 28.30 3.00 5.3970
104.75 28.30 3.00 5.4490
104.80 28.30 3.00 5.3530
104.85 28.30 3.00 5.1310
104.90 28.30 3.00 5.3760
104.95 28.30 3.00 5.5200
105.00 28.30 3.00 5.3850
105.05 28.30 3.00 5.2930
105.10 28.30 3.00 5.5730
105.15 28.30 3.00 5.9700
104.55 28.35 3.00 5.2200
104.60 28.35 3.00 5.3820
104.65 28.35 3.00 5.6050
104.70 28.35 3.00 5.4210
104.75 28.35 3.00 5.2590
104.80 28.35 3.00 5.4010
104.85 28.35 3.00 5.5760
104.90 28.35 3.00 5.3870
104.95 28.35 3.00 5.3530
105.00 28.35 3.00 5.3580
105.05 28.35 3.00 5.7230
105.10 28.35 3.00 5.5540
105.15 28.35 3.00 5.6420
104.55 28.40 3.00 5.5900
